,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,state,lat,long,drive_4wd,drive_fwd,drive_other,drive_rwd,fuel_diesel,fuel_electric,fuel_gas,fuel_hybrid,fuel_other,state_ut,state_va,state_vt,state_wa,transmission_automatic,transmission_manual,transmission_other,type_SUV,type_bus,type_convertible,type_coupe,type_hatchback,type_mini-van,type_offroad,type_other,type_pickup,type_sedan,type_truck,type_van,type_wagon
11411,0.6,0.00021867570376122208,0.9223300970873787,0.2702702702702703,0.8562277580071175,excellent,0.8571428571428571,gas,0.06400029759952384,0.0,automatic,4wd,pickup,va,0.8794629142477952,0.43662938218705516,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11416,0.6,0.0002429757041791821,0.9805825242718456,0.2702702702702703,0.8555160142348756,excellent,0.8571428571428571,diesel,0.04314153097355044,0.0,automatic,4wd,pickup,va,0.8794629142477952,0.43662938218705516,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11417,0.6,0.00013445190231257273,0.9708737864077683,0.2702702702702703,0.3637010676156584,good,1.0,gas,0.01180838110659023,0.0,automatic,4wd,other,va,0.8523300198579611,0.4920883255916983,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11418,0.6,0.00012311190211752472,0.9417475728155367,0.7297297297297298,0.6697508896797153,good,0.7142857142857142,gas,0.041355133831785865,0.0,automatic,4wd,other,va,0.8523300198579611,0.4920883255916983,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11419,0.6,0.00013931190239616472,0.9708737864077683,0.2702702702702703,0.3637010676156584,good,1.0,gas,0.0240631614989416,0.0,automatic,4wd,other,va,0.8523300198579611,0.4920883255916983,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11420,0.6,0.00014174190243796073,0.9611650485436911,0.4864864864864865,0.8309608540925267,good,1.0,gas,0.013188378898593763,0.0,automatic,other,other,va,0.8523300198579611,0.4920883255916983,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11421,0.6,0.0001425519024518927,0.9708737864077683,0.16216216216216217,0.34982206405693955,good,1.0,gas,0.015272375564199097,0.0,automatic,other,other,va,0.8523300198579611,0.4920883255916983,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11422,0.6,0.00015956190274446472,0.9417475728155367,0.4594594594594595,0.506405693950178,good,0.7142857142857142,gas,0.04148233362826619,0.0,other,4wd,other,va,0.8523300198579611,0.4920883255916983,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11425,0.6,0.00017414190299524073,0.9417475728155367,0.2972972972972973,0.7800711743772243,excellent,0.8571428571428571,gas,0.019599568640690172,0.0,automatic,rwd,pickup,va,0.853465986803326,0.4929076258979446,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11426,0.6,6.47919011144207e-05,0.8543689320388381,0.4594594594594595,0.502846975088968,good,0.8571428571428571,gas,0.0764846776245158,0.0,automatic,4wd,SUV,va,0.8522546702452962,0.48920948247886153,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11430,0.6,9.31419016020407e-05,0.9417475728155367,0.4594594594594595,0.6736654804270463,excellent,0.42857142857142855,gas,0.03039955136071782,0.2,automatic,4wd,SUV,va,0.8515078506666056,0.49247727366970195,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11431,0.6,0.0001295919022289807,0.9611650485436911,0.945945945945946,0.19395017793594307,excellent,0.42857142857142855,gas,0.013118379010593583,0.0,automatic,fwd,other,va,0.853036780148906,0.4912891000249617,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11432,0.6,0.00016361190281412473,0.9320388349514594,0.0,0.6067615658362989,good,0.7142857142857142,gas,0.03192074892680172,0.0,automatic,other,other,va,0.8523300198579611,0.4920883255916983,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11437,0.6,3.239190055714069e-05,0.9029126213592242,1.0,0.9348754448398577,good,0.42857142857142855,gas,0.03973295587898257,0.2,automatic,fwd,other,va,0.8515078506666056,0.49247727366970195,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11438,0.6,0.00033614190578164075,0.9611650485436911,0.2702702702702703,0.41672597864768685,good,0.7142857142857142,gas,0.01496517605571831,0.0,automatic,4wd,pickup,va,0.8523300198579611,0.4920883255916983,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11439,0.6,0.00029888190514076873,0.9514563106796139,0.2702702702702703,0.41601423487544487,good,0.7142857142857142,gas,0.01951156878148995,0.0,other,4wd,pickup,va,0.8523300198579611,0.4920883255916983,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11440,0.6,0.00023327190401227675,0.9902912621359228,0.945945945945946,0.8647686832740215,good,0.7142857142857142,gas,0.0026367957811267505,0.0,other,other,pickup,va,0.8523300198579611,0.4920883255916983,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11441,0.6,2.5911900445684686e-05,0.8640776699029153,1.0,0.9768683274021353,good,0.5714285714285714,gas,0.07359948224082842,0.0,automatic,4wd,wagon,va,0.8559191412814775,0.495831009839069,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11443,0.6,3.238380055700137e-05,0.9029126213592242,0.945945945945946,0.19466192170818505,excellent,0.42857142857142855,gas,0.07030868750609999,0.0,automatic,fwd,sedan,va,0.8515736623536165,0.4921943453097347,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11445,0.6,2.6316900452650686e-05,0.8737864077669926,0.3783783783783784,0.7551601423487545,good,0.7142857142857142,gas,0.07755947590483855,0.0,automatic,fwd,SUV,va,0.8516451967960199,0.4913016467371553,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11446,0.6,0.00013364190229864071,0.9708737864077683,0.4594594594594595,0.24911032028469754,good,1.0,gas,0.013481178430114512,0.0,automatic,4wd,other,va,0.8523300198579611,0.4920883255916983,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11448,0.6,3.158190054320869e-05,0.893203883495147,0.2702702702702703,0.45017793594306055,excellent,0.42857142857142855,gas,0.06399949760080384,0.0,automatic,fwd,sedan,va,0.8519570869648985,0.49094092876158746,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11452,0.6,0.0007089735491611696,0.9417475728155367,0.4594594594594595,0.9572953736654805,excellent,0.7142857142857142,gas,0.018783969945648085,0.0,automatic,4wd,SUV,va,0.8530329649786446,0.493045639732075,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11453,0.6,0.00027898830479859883,0.9708737864077683,0.6216216216216217,0.18042704626334521,excellent,1.0,gas,0.015769574768680367,0.0,automatic,other,other,va,0.8523281122728303,0.4920958536190145,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11454,0.6,4.4541900766120695e-05,0.8252427184466029,0.2702702702702703,0.40996441281138796,good,0.8571428571428571,gas,0.0731994828808274,0.0,automatic,4wd,pickup,va,0.8510843667675778,0.49558446694446345,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11455,0.6,6.0741901044760695e-05,0.9126213592233015,0.08108108108108109,0.05231316725978648,excellent,0.7142857142857142,gas,0.041999532800747516,0.0,automatic,rwd,sedan,va,0.854031585794595,0.4914961207761572,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11458,0.6,0.00012149190208966071,0.9126213592233015,0.2702702702702703,0.3202846975088968,good,0.0,gas,0.04239953216074854,0.0,automatic,rwd,other,va,0.8534058978717072,0.49162409724053274,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11459,0.6,0.00025676190441630475,0.9514563106796139,0.2972972972972973,0.7818505338078292,good,0.8571428571428571,gas,0.005787590739854817,0.0,automatic,4wd,pickup,va,0.8523300198579611,0.4920883255916983,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11460,0.6,2.3076900396922684e-05,0.8834951456310698,0.2702702702702703,0.36512455516014236,good,0.42857142857142855,gas,0.03973295587898257,0.0,automatic,fwd,SUV,va,0.865200496735168,0.4937852684158917,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11461,0.6,2.5506900438718687e-05,0.8446601941747574,0.0,0.7284697508896798,excellent,0.7142857142857142,gas,0.07012748779601953,0.0,automatic,rwd,sedan,va,0.865200496735168,0.4937852684158917,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11462,0.6,2.3481900403888684e-05,0.8834951456310698,0.16216216216216217,0.903202846975089,excellent,0.7142857142857142,gas,0.0840218655650151,0.0,automatic,4wd,SUV,va,0.8523662639754455,0.4920864435848692,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11463,0.6,2.9151900501412688e-05,0.893203883495147,0.8918918918918919,0.5284697508896797,excellent,0.42857142857142855,gas,0.06631029390352976,0.0,automatic,4wd,wagon,va,0.8523662639754455,0.4920864435848692,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11464,0.6,2.5911900445684686e-05,0.9126213592233015,0.5945945945945946,0.9181494661921709,excellent,0.42857142857142855,gas,0.08505786390741775,0.0,automatic,fwd,SUV,va,0.8523662639754455,0.4920864435848692,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11465,0.6,2.5911900445684686e-05,0.9126213592233015,0.5945945945945946,0.9181494661921709,excellent,0.42857142857142855,gas,0.08505786390741775,0.0,automatic,fwd,SUV,va,0.8523662639754455,0.4920864435848692,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11466,0.6,0.00016847190289771672,0.9805825242718456,0.4594594594594595,0.24911032028469754,good,1.0,gas,0.005807990707214869,0.0,other,4wd,other,va,0.8523300198579611,0.4920883255916983,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11467,0.6,2.5911900445684686e-05,0.8058252427184485,0.972972972972973,0.6676156583629894,excellent,0.7142857142857142,gas,0.025642758971585643,0.0,automatic,other,wagon,va,0.8523662639754455,0.4920864435848692,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11468,0.6,2.5911900445684686e-05,0.8446601941747574,0.6216216216216217,0.15693950177935945,excellent,0.7142857142857142,gas,0.06474549640720575,0.0,automatic,rwd,other,va,0.8523662639754455,0.4920864435848692,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11470,0.6,2.3481900403888684e-05,0.8737864077669926,0.16216216216216217,0.5918149466192171,excellent,0.42857142857142855,gas,0.05290751534797544,0.0,automatic,fwd,sedan,va,0.8523662639754455,0.4920864435848692,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11471,0.6,2.9151900501412688e-05,0.8640776699029153,0.05405405405405406,0.09893238434163702,good,0.42857142857142855,gas,0.04142553371914605,0.0,automatic,other,wagon,va,0.8523662639754455,0.4920864435848692,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11472,0.6,2.8341900487480686e-05,0.8834951456310698,0.2702702702702703,0.8804270462633452,excellent,0.7142857142857142,gas,0.05029791952332876,0.0,automatic,4wd,wagon,va,0.8523662639754455,0.4920864435848692,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11473,0.6,2.9151900501412688e-05,0.8737864077669926,0.972972972972973,0.6676156583629894,excellent,1.0,gas,0.4457876867397012,0.0,automatic,other,wagon,va,0.8523662639754455,0.4920864435848692,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11474,0.6,2.5101900431752684e-05,0.8349514563106801,0.35135135135135137,0.6451957295373666,excellent,0.7142857142857142,gas,0.0716798853121835,0.0,automatic,fwd,van,va,0.8523662639754455,0.4920864435848692,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11475,0.6,0.00015470190266087273,0.9514563106796139,0.6756756756756757,0.2633451957295374,good,1.0,gas,0.014259577184676504,0.0,other,fwd,coupe,va,0.8523300198579611,0.4920883255916983,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11477,0.6,2.2671900389956685e-05,0.8349514563106801,0.945945945945946,0.19395017793594307,good,0.42857142857142855,gas,0.08799945920086528,0.0,automatic,fwd,sedan,va,0.8531064070061786,0.49187001279952847,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11478,0.6,4.37319007521887e-05,0.9320388349514594,0.2702702702702703,0.4750889679715303,excellent,0.42857142857142855,gas,0.06879948992081614,0.0,automatic,fwd,sedan,va,0.8511950067051617,0.4908681578308642,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11479,0.6,0.0007089735491611696,0.9805825242718456,0.2972972972972973,0.7800711743772243,good,0.8571428571428571,gas,0.0051391917772931565,0.0,automatic,other,pickup,va,0.8495678365886272,0.49293773800720947,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11480,0.6,0.0007089735491611696,0.9417475728155367,0.8108108108108109,0.009608540925266905,good,0.8571428571428571,gas,0.024037161540541533,0.0,automatic,other,pickup,va,0.8495678365886272,0.49293773800720947,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11481,0.6,0.0007089735491611696,0.9805825242718456,0.2972972972972973,0.7608540925266905,good,0.8571428571428571,other,0.004896792165132536,0.0,automatic,other,van,va,0.8495678365886272,0.49293773800720947,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11482,0.6,0.0007089735491611696,0.9805825242718456,0.2972972972972973,0.7800711743772243,good,0.8571428571428571,gas,0.006095190247695604,0.0,automatic,other,pickup,va,0.8495678365886272,0.49293773800720947,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11483,0.6,9.711900167044681e-06,0.7766990291262168,0.2702702702702703,0.2725978647686833,good,1.0,gas,0.03973295587898257,0.0,automatic,fwd,sedan,va,0.8509098227281138,0.492078915557553,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11484,0.6,6.63309011408915e-05,0.9320388349514594,0.2702702702702703,0.8761565836298933,excellent,0.7142857142857142,gas,0.036799541120734205,0.0,automatic,fwd,sedan,va,0.84930935880341,0.4932507784764415,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11486,0.6,7.281900125248682e-06,0.6990291262135955,0.6216216216216217,0.07259786476868328,good,0.8571428571428571,gas,0.03973295587898257,0.0,automatic,rwd,other,va,0.855112232771168,0.4917589743966145,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11487,0.6,4.211190072432469e-05,0.8640776699029153,0.35135135135135137,0.11494661921708185,excellent,0.42857142857142855,gas,6.99998880001792e-05,0.0,automatic,fwd,sedan,va,0.8478786699553433,0.4914704000161602,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11488,0.6,4.0451400695764095e-05,0.8640776699029153,0.945945945945946,0.6868327402135231,excellent,0.42857142857142855,hybrid,0.043359530624751,0.0,automatic,fwd,hatchback,va,0.858988445756863,0.4920375114073139,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11489,0.6,0.0001368819023543687,0.9029126213592242,0.945945945945946,0.9281138790035588,excellent,0.8571428571428571,gas,0.07183948505682392,0.0,automatic,4wd,pickup,va,0.8516766719506774,0.4909472021176843,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11490,0.6,3.846690066163069e-05,0.8252427184466029,0.945945945945946,0.7718861209964414,excellent,1.0,gas,0.07535747942803292,0.0,automatic,4wd,SUV,va,0.853933345160361,0.49011284575680547,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11491,0.6,7.08669012189107e-05,0.8446601941747574,0.945945945945946,0.07402135231316727,excellent,1.0,gas,0.054689912496140004,0.0,automatic,4wd,SUV,va,0.853933345160361,0.49011284575680547,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11492,0.6,5.668380097496138e-05,0.8834951456310698,0.40540540540540543,0.4843416370106762,excellent,0.7142857142857142,gas,0.05530951150478159,0.0,automatic,rwd,coupe,va,0.8598363673474838,0.4919446657370808,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11493,0.6,5.668380097496138e-05,0.9320388349514594,0.3783783783783784,0.8220640569395018,excellent,0.42857142857142855,hybrid,0.05240351615437415,0.0,automatic,fwd,sedan,va,0.8598363673474838,0.4919446657370808,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11494,0.6,4.0086900689494696e-05,0.8446601941747574,0.5405405405405406,0.35160142348754453,excellent,1.0,gas,0.056998708802065916,0.0,automatic,fwd,sedan,va,0.853933345160361,0.49011284575680547,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11495,0.6,5.6286900968134696e-05,0.8543689320388381,0.8108108108108109,0.6797153024911032,excellent,1.0,diesel,0.20602127036596743,0.0,manual,rwd,pickup,va,0.853933345160361,0.49011284575680547,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11496,0.6,6.43869011074547e-05,0.893203883495147,0.08108108108108109,0.07935943060498221,excellent,1.0,gas,0.03628234194825288,0.0,automatic,4wd,sedan,va,0.853933345160361,0.49011284575680547,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11497,0.6,7.24869012467747e-05,0.8640776699029153,0.0,0.604270462633452,excellent,1.0,gas,0.03266034774344361,0.0,automatic,4wd,SUV,va,0.853933345160361,0.49011284575680547,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11498,0.6,0.00011335140194964411,0.9611650485436911,0.945945945945946,0.19395017793594307,excellent,0.42857142857142855,gas,0.01899956960068864,0.0,automatic,fwd,sedan,va,0.858988445756863,0.4920375114073139,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11499,0.6,0.0,0.9805825242718456,0.2702702702702703,0.906761565836299,excellent,0.7142857142857142,gas,0.009599584640664575,0.0,automatic,rwd,other,va,0.84930935880341,0.4932507784764415,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11501,0.6,6.136560105548833e-05,0.9417475728155367,0.972972972972973,0.5409252669039146,excellent,0.42857142857142855,gas,0.03220794846728245,0.0,automatic,fwd,sedan,va,0.8598363673474838,0.4919446657370808,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11502,0.6,5.2236900898474696e-05,0.9029126213592242,0.6756756756756757,0.2526690391459075,excellent,0.42857142857142855,gas,0.03306274709960464,0.0,automatic,fwd,hatchback,va,0.8598363673474838,0.4919446657370808,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11503,0.6,0.0001343304023104829,0.9126213592233015,0.4594594594594595,0.9572953736654805,excellent,0.7142857142857142,gas,0.06168350130639791,0.0,automatic,4wd,SUV,va,0.8598363673474838,0.4919446657370808,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11504,0.6,7.97769013721627e-05,0.8543689320388381,0.2702702702702703,0.43558718861209966,excellent,0.8571428571428571,diesel,0.06281949948880082,0.0,automatic,rwd,other,va,0.8598363673474838,0.4919446657370808,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11505,0.6,3.927690067556269e-05,0.9223300970873787,0.24324324324324326,0.08256227758007118,excellent,0.42857142857142855,gas,0.05211791661133342,0.0,automatic,fwd,convertible,va,0.8598363673474838,0.4919446657370808,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11506,0.6,5.668380097496138e-05,0.9126213592233015,0.16216216216216217,0.9138790035587189,excellent,0.7142857142857142,gas,0.04142553371914605,0.0,automatic,4wd,SUV,va,0.8598363673474838,0.4919446657370808,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11507,0.6,5.46669009402707e-05,0.9223300970873787,0.10810810810810811,0.7195729537366549,excellent,0.42857142857142855,gas,0.04229113233418826,0.0,automatic,fwd,sedan,va,0.8598363673474838,0.4919446657370808,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11508,0.6,5.2236900898474696e-05,0.8737864077669926,0.08108108108108109,0.07935943060498221,excellent,0.7142857142857142,gas,0.05723630842190652,0.0,manual,4wd,sedan,va,0.8598363673474838,0.4919446657370808,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11509,0.6,5.2236900898474696e-05,0.8834951456310698,0.08108108108108109,0.08434163701067617,excellent,0.7142857142857142,gas,0.061330301871517,0.0,automatic,rwd,sedan,va,0.8598363673474838,0.4919446657370808,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11510,0.6,2.0241900348160686e-05,0.8155339805825257,0.2702702702702703,0.3907473309608541,good,0.8571428571428571,gas,0.08866305813910698,0.0,automatic,4wd,pickup,va,0.8491090623646806,0.4919540757712261,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11511,0.6,8.05869013860947e-05,0.9320388349514594,0.08108108108108109,0.12491103202846976,excellent,0.7142857142857142,hybrid,0.0505479191233294,0.0,automatic,rwd,sedan,va,0.8598363673474838,0.4919446657370808,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11512,0.6,6.35769010935227e-05,0.9223300970873787,0.972972972972973,0.6629893238434165,excellent,0.42857142857142855,diesel,0.03868753809993904,0.0,automatic,fwd,sedan,va,0.8579116139505515,0.49171757024637547,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11513,0.6,4.251690073129069e-05,0.8834951456310698,0.05405405405405406,0.1,excellent,0.42857142857142855,gas,0.0562895099367841,0.0,manual,4wd,sedan,va,0.8598363673474838,0.4919446657370808,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11514,0.6,4.251690073129069e-05,0.8834951456310698,0.8918918918918919,0.5284697508896797,excellent,0.42857142857142855,gas,0.04851192238092419,0.0,manual,4wd,wagon,va,0.8579116139505515,0.49171757024637547,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11515,0.6,6.478380111428138e-05,0.9126213592233015,0.35135135135135137,0.6814946619217083,excellent,0.7142857142857142,gas,0.06423829721872445,0.0,automatic,4wd,SUV,va,0.8598363673474838,0.4919446657370808,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11516,0.6,3.603690061983469e-05,0.8737864077669926,0.7297297297297298,0.9437722419928827,excellent,0.42857142857142855,gas,0.02684355705030872,0.0,automatic,fwd,hatchback,va,0.8579116139505515,0.49171757024637547,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11517,0.6,8.05869013860947e-05,0.893203883495147,0.8378378378378379,0.8387900355871887,excellent,0.8571428571428571,gas,0.052537515939974494,0.0,automatic,4wd,SUV,va,0.8598363673474838,0.4919446657370808,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11518,0.6,7.552440129901971e-05,0.9514563106796139,0.6756756756756757,0.2526690391459075,excellent,0.2857142857142857,gas,0.031999548800721915,0.0,manual,fwd,hatchback,va,0.85216310615902,0.4911190920747375,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11519,0.6,5.668380097496138e-05,0.893203883495147,0.7297297297297298,0.6231316725978648,excellent,0.7142857142857142,gas,0.04387752979595232,0.0,automatic,4wd,SUV,va,0.8579116139505515,0.49171757024637547,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11520,0.6,8.05869013860947e-05,0.8737864077669926,0.16216216216216217,0.8722419928825623,excellent,0.8571428571428571,gas,0.04695752486796021,0.0,automatic,4wd,SUV,va,0.8598363673474838,0.4919446657370808,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
